,userId,genres_single,title,title085,title070,title050
10483,158983,Action,5,5,3,2
10484,158983,Adventure,3,5,3,2
10488,158983,Drama,6,5,3,2
10489,158983,Fantasy,3,5,3,2
10492,158983,Sci-Fi,5,5,3,2
10494,159508,Action,3,4,3,2
10495,159508,Adventure,4,4,3,2
10497,159508,Crime,3,4,3,2
10499,159508,Drama,6,4,3,2
10504,159508,Thriller,3,4,3,2
10505,160007,Action,10,10,4,4
10506,160007,Adventure,10,10,4,4
10509,160007,Comedy,4,10,4,4
10511,160007,Drama,4,10,4,4
10512,160007,Fantasy,4,10,4,4
10514,160007,Sci-Fi,7,10,4,4
10516,160243,Action,5,5,4,2
10517,160243,Adventure,7,5,4,2
10520,160243,Comedy,5,5,4,2
10524,160243,Sci-Fi,4,5,4,2
10528,160256,Action,6,6,3,2
10529,160256,Adventure,6,6,3,2
10533,160256,Drama,3,6,3,2
10537,160256,Sci-Fi,6,6,3,2
10539,161046,Action,4,4,4,2
10540,161046,Adventure,5,4,4,2
10543,161046,Comedy,5,4,4,2
10545,161046,Drama,4,4,4,2
10546,161046,Fantasy,4,4,4,2
10551,161091,Action,6,6,4,2
10552,161091,Adventure,7,6,4,2
10557,161091,Drama,4,6,4,2
10560,161091,Sci-Fi,4,6,4,2
10563,161251,Adventure,4,6,4,3
10566,161251,Drama,6,6,4,3
10569,161251,Sci-Fi,6,6,4,3
10571,161675,Action,9,5,3,1
10572,161675,Adventure,5,5,3,1
10575,161675,Fantasy,3,5,3,1
10578,161675,Sci-Fi,5,5,3,1
10581,161835,Action,5,5,2,1
10582,161835,Adventure,5,5,2,1
10585,161835,Comedy,2,5,2,1
10587,161835,Drama,7,5,2,1
10591,161835,Sci-Fi,2,5,2,1
10592,161835,Thriller,5,5,2,1
10594,161919,Action,3,3,2,2
10595,161919,Adventure,2,3,2,2
10598,161919,Comedy,2,3,2,2
10599,161919,Drama,4,3,2,2
10600,161919,Fantasy,2,3,2,2
10601,161919,Romance,2,3,2,2
10602,161919,Sci-Fi,3,3,2,2
10603,161919,Thriller,2,3,2,2
10604,162153,Action,4,4,4,3
10605,162153,Adventure,5,4,4,3
10610,162153,Sci-Fi,4,4,4,3
10613,162271,Adventure,3,3,2,1
10617,162271,Drama,8,3,2,1
10619,162271,Romance,2,3,2,1
10620,162271,Sci-Fi,2,3,2,1
10621,162271,Thriller,3,3,2,1
10622,162334,Action,4,4,4,3
10623,162334,Adventure,4,4,4,3
10626,162334,Drama,5,4,4,3
10630,162334,Sci-Fi,4,4,4,3
10631,162334,Thriller,4,4,4,3
10633,162349,Action,5,5,3,2
10634,162349,Adventure,5,5,3,2
10637,162349,Drama,3,5,3,2
10641,162349,Sci-Fi,5,5,3,2
10642,162349,Thriller,3,5,3,2
